bc096.source.aa,1407
bc090.source.aa,1411
bc087.source.aa,1411
bc095.source.aa,1412
bc098.source.aa,1407
bc097.source.aa,1409
bc088.source.aa,2049
bc092.source.aa,2069
bc107.source.aa,2088
bc089.source.aa,2095
bc091.source.aa,2162
bc093.source.aa,2161
bc128.source.aa,702
bc127.source.aa,704
bc126.source.aa,704
bc131.source.aa,702
bc119.source.aa,1012
bc112.source.aa,1017
bc118.source.aa,1030
bc111.source.aa,1021
bc113.source.aa,1020
bc114.source.aa,1066
bc105.source.aa,1540
mc249.source.aa,2047
bc102.source.aa,2078
bc109.source.aa,2147
bc110.source.aa,2144
bc139.source.aa,694
bc142.source.aa,703
bc146.source.aa,701
bc148.source.aa,705
bc132.source.aa,701
bc138.source.aa,704
bc134.source.aa,703
bc149.source.aa,699
bc140.source.aa,705
bc141.source.aa,702
bc136.source.aa,705
bc144.source.aa,706
bc147.source.aa,702
bc145.source.aa,706
bc133.source.aa,704
bc167.source.aa,495
bc165.source.aa,497
bc155.source.aa,703
bc154.source.aa,704
bc159.source.aa,702
bc158.source.aa,703
bc161.source.aa,706
bc163.source.aa,702
bc156.source.aa,704
bc150.source.aa,703
bc151.source.aa,704
bc120.source.aa,1024
mc001.source.aa,1374
mc002.source.aa,1376
bc099.source.aa,1414
bc137.source.aa,705
mc011.source.aa,1373
mc004.source.aa,1373
mc009.source.aa,1374
mc016.source.aa,1373
mc007.source.aa,1380
mc010.source.aa,1374
mc014.source.aa,1374
mc012.source.aa,1375
mc008.source.aa,1373
mc015.source.aa,1376
mc003.source.aa,1374
mc005.source.aa,1373
mc013.source.aa,1374
mc248.source.aa,2066
bc129.source.aa,702
mc030.source.aa,1375
mc023.source.aa,1375
mc018.source.aa,1375
mc025.source.aa,1374
mc028.source.aa,1374
mc019.source.aa,1373
mc029.source.aa,1375
mc027.source.aa,1373
mc024.source.aa,1373
mc017.source.aa,1374
mc021.source.aa,1373
mc026.source.aa,1374
mc022.source.aa,1374
mc020.source.aa,1375
mc040.source.aa,1373
mc049.source.aa,1373
mc051.source.aa,1375
mc039.source.aa,1374
mc034.source.aa,1375
mc046.source.aa,1374
mc048.source.aa,1374
mc031.source.aa,1373
mc043.source.aa,1375
mc035.source.aa,1376
mc033.source.aa,1374
mc042.source.aa,1374
mc047.source.aa,1375
mc041.source.aa,1376
mc037.source.aa,1375
mc060.source.aa,1373
mc055.source.aa,1375
mc069.source.aa,1375
mc066.source.aa,1375
mc062.source.aa,1375
mc053.source.aa,1373
mc054.source.aa,1376
mc058.source.aa,1376
mc067.source.aa,1374
mc071.source.aa,1376
mc070.source.aa,1373
mc063.source.aa,1373
mc052.source.aa,1375
mc061.source.aa,1376
mc064.source.aa,1376
mc073.source.aa,1374
mc074.source.aa,1376
mc086.source.aa,1372
mc083.source.aa,1374
mc085.source.aa,1374
mc077.source.aa,1373
mc076.source.aa,1374
mc081.source.aa,1372
mc072.source.aa,1374
mc075.source.aa,1375
mc082.source.aa,1377
mc087.source.aa,1375
mc079.source.aa,1377
mc084.source.aa,1374
mc078.source.aa,1376
mc097.source.aa,1376
mc090.source.aa,1373
mc089.source.aa,1373
mc093.source.aa,1375
mc103.source.aa,1375
mc096.source.aa,1377
mc099.source.aa,1374
mc104.source.aa,1376
mc102.source.aa,1376
mc101.source.aa,1376
mc100.source.aa,1377
mc088.source.aa,1376
mc091.source.aa,1375
mc095.source.aa,1374
mc094.source.aa,1377
mc111.source.aa,1373
mc110.source.aa,1373
mc114.source.aa,1375
mc113.source.aa,1374
mc109.source.aa,1373
mc108.source.aa,1374
mc116.source.aa,1373
mc118.source.aa,1374
mc122.source.aa,1375
mc119.source.aa,1373
mc106.source.aa,1373
mc107.source.aa,1376
mc121.source.aa,1375
mc105.source.aa,1382
mc120.source.aa,1374
mc125.source.aa,1373
mc139.source.aa,1373
mc131.source.aa,1374
mc124.source.aa,1374
mc127.source.aa,1372
mc138.source.aa,1375
mc133.source.aa,1373
mc128.source.aa,1370
mc126.source.aa,1372
mc145.source.aa,1376
mc132.source.aa,1377
mc141.source.aa,1375
mc123.source.aa,1372
mc137.source.aa,1373
mc143.source.aa,1376
mc147.source.aa,1373
mc151.source.aa,1373
mc160.source.aa,1376
mc154.source.aa,1375
mc155.source.aa,1374
mc163.source.aa,1372
mc158.source.aa,1377
mc156.source.aa,1372
mc152.source.aa,1372
mc148.source.aa,1373
mc146.source.aa,1373
mc159.source.aa,1374
mc149.source.aa,1373
mc164.source.aa,1375
mc153.source.aa,1374
mc167.source.aa,1375
mc166.source.aa,1373
mc168.source.aa,1374
mc165.source.aa,1374
mc182.source.aa,1453
mc171.source.aa,1454
mc175.source.aa,1452
mc172.source.aa,1459
mc173.source.aa,1452
mc176.source.aa,1454
mc177.source.aa,1452
mc181.source.aa,1452
mc179.source.aa,1456
mc178.source.aa,1455
mc169.source.aa,1454
mc199.source.aa,1454
mc187.source.aa,1453
mc189.source.aa,1457
mc184.source.aa,1460
mc186.source.aa,1457
mc191.source.aa,1455
mc188.source.aa,1452
mc192.source.aa,1456
mc196.source.aa,1457
mc183.source.aa,1454
mc193.source.aa,1458
mc190.source.aa,1456
mc195.source.aa,1454
mc194.source.aa,1458
mc201.source.aa,1455
mc215.source.aa,1375
mc211.source.aa,1374
mc214.source.aa,1374
mc218.source.aa,1374
mc217.source.aa,1376
mc216.source.aa,1376
bc100.source.aa,1409
mc209.source.aa,1456
mc202.source.aa,1455
mc206.source.aa,1454
mc207.source.aa,1453
mc203.source.aa,1453
mc205.source.aa,1453
mc212.source.aa,2069
mc213.source.aa,2117
bc162.source.aa,705
mc220.source.aa,1372
mc227.source.aa,1373
mc225.source.aa,1372
mc230.source.aa,1374
mc229.source.aa,1376
mc223.source.aa,1376
mc235.source.aa,1374
mc236.source.aa,1375
mc228.source.aa,1376
mc231.source.aa,1372
mc224.source.aa,1374
mc234.source.aa,2117
mc233.source.aa,2126
bc106.source.aa,2252
mc244.source.aa,1375
bc023.source.aa,1456
mc210.source.aa,1453
mc245.source.aa,2054
mc248.source.aa,2038
bc101.source.aa,2060
mc239.source.aa,2067
mc249.source.aa,2090
mc243.source.aa,2102
mc247.source.aa,2113
mc246.source.aa,2126
mc240.source.aa,2139
mc241.source.aa,2133
mc242.source.aa,2154
bc020.source.aa,2550
bc070.source.aa,1407
bc039.source.aa,1460
bc042.source.aa,1457
bc029.source.aa,1461
bc044.source.aa,1457
bc046.source.aa,1456
bc040.source.aa,1459
bc041.source.aa,1626
bc069.source.aa,1908
bc074.source.aa,2116
bc068.source.aa,2210
bc045.source.aa,2222
bc038.source.aa,2307
bc037.source.aa,2380
bc033.source.aa,2590
bc075.source.aa,1411
bc031.source.aa,1458
bc034.source.aa,1458
bc021.source.aa,1606
bc073.source.aa,1992
bc082.source.aa,2097
bc077.source.aa,2094
bc080.source.aa,2108
bc076.source.aa,2115
bc078.source.aa,2128
bc081.source.aa,2150
bc026.source.aa,2286
bc028.source.aa,2284
bc025.source.aa,2331
bc071.source.aa,2446
bc086.source.aa,1406
bc072.source.aa,1413
bc087.source.aa,1413
bc090.source.aa,1412
bc024.source.aa,1458
bc036.source.aa,1461
bc079.source.aa,1981
bc088.source.aa,2053
bc083.source.aa,2051
bc084.source.aa,2050
bc085.source.aa,2070
bc089.source.aa,2104
bc091.source.aa,2147
bc035.source.aa,2337
bc027.source.aa,2515
bc160.source.aa,702
bc112.source.aa,1020
bc111.source.aa,1030
bc098.source.aa,1408
bc095.source.aa,1410
bc097.source.aa,1412
bc096.source.aa,1408
bc094.source.aa,1411
bc105.source.aa,1543
bc092.source.aa,2083
bc102.source.aa,2104
bc093.source.aa,2130
bc109.source.aa,2119
bc103.source.aa,2131
bc110.source.aa,2179
bc134.source.aa,703
bc128.source.aa,701
bc137.source.aa,704
bc132.source.aa,704
bc127.source.aa,706
bc133.source.aa,707
bc131.source.aa,705
bc129.source.aa,703
bc139.source.aa,705
bc136.source.aa,704
bc119.source.aa,1023
bc113.source.aa,1016
bc118.source.aa,1035
bc114.source.aa,1052
mc237.source.aa,2222
bc138.source.aa,697
bc126.source.aa,703
bc149.source.aa,703
bc141.source.aa,703
bc146.source.aa,704
bc154.source.aa,697
bc150.source.aa,704
bc151.source.aa,702
bc140.source.aa,703
bc152.source.aa,703
bc148.source.aa,703
bc145.source.aa,703
bc142.source.aa,706
bc147.source.aa,703
bc120.source.aa,1015
bc167.source.aa,498
bc165.source.aa,499
bc160.source.aa,702
bc158.source.aa,700
bc156.source.aa,706
bc155.source.aa,702
bc152.source.aa,703
bc159.source.aa,701
bc161.source.aa,701
bc144.source.aa,702
mc001.source.aa,1375
mc002.source.aa,1377
bc100.source.aa,1407
bc104.source.aa,1408
bc103.source.aa,2196
bc168.source.aa,498
bc120.source.aa,1012
mc004.source.aa,1373
mc012.source.aa,1374
mc014.source.aa,1373
mc007.source.aa,1382
mc009.source.aa,1374
mc015.source.aa,1374
mc008.source.aa,1377
mc010.source.aa,1374
mc005.source.aa,1375
mc011.source.aa,1374
mc003.source.aa,1376
mc013.source.aa,1375
mc238.source.aa,2063
mc023.source.aa,1374
mc020.source.aa,1376
mc016.source.aa,1374
mc027.source.aa,1374
mc017.source.aa,1376
mc026.source.aa,1374
mc018.source.aa,1375
mc022.source.aa,1375
mc028.source.aa,1374
mc021.source.aa,1374
mc019.source.aa,1376
mc029.source.aa,1374
mc024.source.aa,1373
mc025.source.aa,1375
bc106.source.aa,2253
mc034.source.aa,1375
mc031.source.aa,1373
mc046.source.aa,1375
mc041.source.aa,1374
mc048.source.aa,1374
mc043.source.aa,1377
mc047.source.aa,1374
mc042.source.aa,1375
mc030.source.aa,1374
mc035.source.aa,1377
mc040.source.aa,1374
mc039.source.aa,1376
mc037.source.aa,1374
mc033.source.aa,1375
bc100.source.aa,1409
mc064.source.aa,1374
mc067.source.aa,1374
mc051.source.aa,1377
mc053.source.aa,1373
mc058.source.aa,1375
mc061.source.aa,1374
mc052.source.aa,1376
mc062.source.aa,1376
mc069.source.aa,1374
mc049.source.aa,1376
mc063.source.aa,1372
mc060.source.aa,1375
mc055.source.aa,1374
mc066.source.aa,1375
mc054.source.aa,1376
mc078.source.aa,1374
mc076.source.aa,1377
mc073.source.aa,1374
mc075.source.aa,1374
mc077.source.aa,1373
mc083.source.aa,1375
mc085.source.aa,1374
mc079.source.aa,1377
mc071.source.aa,1373
mc074.source.aa,1373
mc081.source.aa,1373
mc082.source.aa,1375
mc084.source.aa,1373
mc070.source.aa,1374
mc072.source.aa,1374
mc100.source.aa,1376
mc102.source.aa,1376
mc087.source.aa,1377
mc097.source.aa,1378
mc091.source.aa,1374
mc094.source.aa,1375
mc089.source.aa,1374
mc095.source.aa,1373
mc086.source.aa,1373
mc101.source.aa,1375
mc099.source.aa,1374
mc090.source.aa,1374
mc093.source.aa,1375
mc096.source.aa,1373
mc088.source.aa,1374
mc107.source.aa,1374
mc109.source.aa,1373
mc106.source.aa,1375
mc119.source.aa,1373
mc113.source.aa,1374
mc108.source.aa,1372
mc116.source.aa,1374
mc103.source.aa,1373
mc114.source.aa,1374
mc105.source.aa,1383
mc120.source.aa,1371
mc118.source.aa,1374
mc110.source.aa,1375
mc111.source.aa,1372
mc104.source.aa,1375
mc126.source.aa,1372
mc133.source.aa,1374
mc127.source.aa,1373
mc141.source.aa,1375
mc132.source.aa,1376
mc121.source.aa,1373
mc123.source.aa,1374
mc137.source.aa,1376
mc138.source.aa,1372
mc131.source.aa,1376
mc139.source.aa,1373
mc122.source.aa,1374
mc128.source.aa,1373
mc125.source.aa,1373
mc124.source.aa,1374
mc148.source.aa,1374
mc155.source.aa,1375
mc156.source.aa,1372
mc153.source.aa,1375
mc159.source.aa,1376
mc143.source.aa,1375
mc154.source.aa,1373
mc146.source.aa,1373
mc152.source.aa,1375
mc151.source.aa,1373
mc158.source.aa,1375
mc145.source.aa,1377
mc160.source.aa,1373
mc147.source.aa,1376
mc149.source.aa,1373
mc168.source.aa,1374
mc167.source.aa,1375
mc163.source.aa,1374
mc164.source.aa,1376
mc166.source.aa,1373
mc165.source.aa,1375
mc173.source.aa,1452
mc177.source.aa,1454
mc169.source.aa,1456
mc178.source.aa,1453
mc175.source.aa,1452
mc179.source.aa,1456
mc171.source.aa,1454
mc176.source.aa,1453
mc172.source.aa,1454
mc187.source.aa,1454
mc190.source.aa,1455
mc188.source.aa,1454
mc189.source.aa,1454
mc184.source.aa,1453
mc193.source.aa,1458
mc195.source.aa,1455
mc182.source.aa,1451
mc191.source.aa,1455
mc181.source.aa,1453
mc194.source.aa,1459
mc196.source.aa,1455
mc192.source.aa,1455
mc186.source.aa,1456
mc183.source.aa,1456
mc214.source.aa,1373
mc216.source.aa,1372
mc215.source.aa,1374
mc211.source.aa,1375
mc207.source.aa,1457
mc201.source.aa,1457
mc206.source.aa,1455
mc205.source.aa,1453
mc210.source.aa,1455
mc203.source.aa,1452
mc202.source.aa,1455
mc199.source.aa,1454
mc209.source.aa,1456
mc213.source.aa,2061
mc212.source.aa,2090
mc220.source.aa,1374
mc235.source.aa,1375
mc228.source.aa,1374
mc227.source.aa,1373
mc224.source.aa,1375
mc225.source.aa,1373
mc218.source.aa,1373
mc236.source.aa,1376
mc223.source.aa,1373
mc229.source.aa,1374
mc217.source.aa,1374
mc230.source.aa,1375
mc231.source.aa,1374
mc233.source.aa,2101
mc234.source.aa,2181
mc244.source.aa,1376
bc099.source.aa,1413
bc021.source.aa,1889
mc243.source.aa,2019
mc249.source.aa,2046
mc248.source.aa,2033
mc239.source.aa,2068
mc240.source.aa,2097
mc246.source.aa,2127
mc245.source.aa,2114
bc101.source.aa,2128
mc242.source.aa,2158
bc107.source.aa,2178
bc106.source.aa,2252
bc020.source.aa,2629
bc104.source.aa,1408
bc023.source.aa,1456
bc024.source.aa,1460
bc031.source.aa,1461
bc034.source.aa,1456
bc036.source.aa,1459
bc029.source.aa,1460
bc035.source.aa,2197
bc026.source.aa,2257
bc028.source.aa,2264
bc038.source.aa,2289
bc025.source.aa,2363
bc037.source.aa,2375
bc027.source.aa,2492
bc033.source.aa,2555
bc070.source.aa,1411
bc072.source.aa,1410
bc075.source.aa,1410
bc046.source.aa,1457
bc039.source.aa,1460
bc044.source.aa,1458
bc042.source.aa,1458
bc040.source.aa,1459
bc041.source.aa,1678
bc073.source.aa,2056
bc069.source.aa,2068
bc074.source.aa,2072
bc068.source.aa,2171
bc045.source.aa,2233
bc071.source.aa,2488
bc086.source.aa,1406
bc087.source.aa,1411
bc090.source.aa,1412
bc079.source.aa,1989
bc088.source.aa,2013
bc078.source.aa,2016
bc081.source.aa,2097
bc089.source.aa,2089
bc084.source.aa,2105
bc083.source.aa,2085
bc077.source.aa,2120
bc076.source.aa,2100
bc080.source.aa,2120
bc085.source.aa,2118
bc082.source.aa,2142
bc162.source.aa,703
bc163.source.aa,702
bc098.source.aa,1408
bc095.source.aa,1412
bc096.source.aa,1410
bc097.source.aa,1410
bc094.source.aa,1471
bc105.source.aa,1858
bc102.source.aa,1983
bc092.source.aa,2027
bc107.source.aa,2084
bc093.source.aa,2126
mc241.source.aa,2136
bc106.source.aa,2212
bc091.source.aa,2207
bc129.source.aa,700
bc131.source.aa,697
bc127.source.aa,698
bc126.source.aa,704
bc128.source.aa,703
bc112.source.aa,1015
bc113.source.aa,1019
bc111.source.aa,1021
bc118.source.aa,1022
bc119.source.aa,1025
bc114.source.aa,1054
mc238.source.aa,1941
bc109.source.aa,2109
bc110.source.aa,2177
mc237.source.aa,2206
bc139.source.aa,697
bc144.source.aa,700
bc145.source.aa,702
bc148.source.aa,704
bc142.source.aa,704
bc136.source.aa,705
bc140.source.aa,705
bc133.source.aa,707
bc146.source.aa,703
bc132.source.aa,703
bc137.source.aa,703
bc138.source.aa,702
bc141.source.aa,705
bc147.source.aa,706
bc134.source.aa,703
bc167.source.aa,497
bc165.source.aa,499
bc168.source.aa,500
bc156.source.aa,698
bc154.source.aa,703
bc155.source.aa,703
bc159.source.aa,704
bc150.source.aa,703
bc151.source.aa,702
bc160.source.aa,698
bc161.source.aa,702
bc152.source.aa,704
bc149.source.aa,702
mc001.source.aa,1376
bc099.source.aa,1413
mc015.source.aa,1373
mc005.source.aa,1373
mc013.source.aa,1376
mc010.source.aa,1374
mc007.source.aa,1381
mc012.source.aa,1372
mc016.source.aa,1373
mc004.source.aa,1374
mc003.source.aa,1372
mc011.source.aa,1373
mc009.source.aa,1373
mc014.source.aa,1374
mc008.source.aa,1375
mc002.source.aa,1374
bc103.source.aa,2167
mc023.source.aa,1374
mc022.source.aa,1373
mc029.source.aa,1374
mc018.source.aa,1374
mc025.source.aa,1374
mc020.source.aa,1375
mc017.source.aa,1374
mc024.source.aa,1377
mc028.source.aa,1374
mc021.source.aa,1374
mc030.source.aa,1374
mc027.source.aa,1374
mc026.source.aa,1374
mc019.source.aa,1377
mc247.source.aa,2075
mc047.source.aa,1374
mc046.source.aa,1374
mc048.source.aa,1373
mc037.source.aa,1373
mc034.source.aa,1375
mc042.source.aa,1374
mc031.source.aa,1374
mc033.source.aa,1375
mc041.source.aa,1374
mc039.source.aa,1374
mc049.source.aa,1375
mc043.source.aa,1375
mc035.source.aa,1374
mc040.source.aa,1373
mc051.source.aa,1377
mc062.source.aa,1373
mc054.source.aa,1373
mc070.source.aa,1372
mc058.source.aa,1377
mc052.source.aa,1376
mc064.source.aa,1376
mc066.source.aa,1373
mc060.source.aa,1375
mc067.source.aa,1372
mc071.source.aa,1373
mc063.source.aa,1372
mc069.source.aa,1373
mc061.source.aa,1374
mc055.source.aa,1373
mc053.source.aa,1377
mc076.source.aa,1375
mc073.source.aa,1373
mc085.source.aa,1373
mc074.source.aa,1374
mc087.source.aa,1375
mc081.source.aa,1376
mc079.source.aa,1374
mc072.source.aa,1373
mc078.source.aa,1375
mc082.source.aa,1377
mc077.source.aa,1375
mc083.source.aa,1373
mc075.source.aa,1375
mc086.source.aa,1375
mc084.source.aa,1375
mc093.source.aa,1374
mc103.source.aa,1375
mc101.source.aa,1375
mc088.source.aa,1376
mc095.source.aa,1373
mc096.source.aa,1374
mc091.source.aa,1375
mc097.source.aa,1376
mc099.source.aa,1373
mc100.source.aa,1374
mc090.source.aa,1373
mc104.source.aa,1375
mc094.source.aa,1375
mc102.source.aa,1373
mc089.source.aa,1374
mc108.source.aa,1373
mc121.source.aa,1374
mc119.source.aa,1375
mc106.source.aa,1375
mc113.source.aa,1375
mc116.source.aa,1374
mc109.source.aa,1373
mc120.source.aa,1372
mc122.source.aa,1373
mc114.source.aa,1376
mc118.source.aa,1374
mc110.source.aa,1375
mc111.source.aa,1373
mc107.source.aa,1376
mc105.source.aa,1380
bc158.source.aa,705
mc141.source.aa,1374
mc126.source.aa,1373
mc131.source.aa,1374
mc133.source.aa,1374
mc128.source.aa,1374
mc123.source.aa,1374
mc143.source.aa,1374
mc139.source.aa,1375
mc127.source.aa,1375
mc132.source.aa,1377
mc137.source.aa,1374
mc125.source.aa,1374
mc124.source.aa,1373
mc138.source.aa,1374
mc154.source.aa,1372
mc159.source.aa,1374
mc145.source.aa,1374
mc158.source.aa,1377
mc151.source.aa,1374
mc152.source.aa,1374
mc148.source.aa,1374
mc163.source.aa,1375
mc153.source.aa,1375
mc160.source.aa,1375
mc147.source.aa,1374
mc155.source.aa,1373
mc149.source.aa,1376
mc146.source.aa,1372
mc156.source.aa,1374
mc168.source.aa,1374
mc164.source.aa,1375
mc165.source.aa,1373
mc167.source.aa,1374
mc166.source.aa,1375
mc172.source.aa,1453
mc177.source.aa,1454
mc179.source.aa,1455
