bc073.source.aa,3967
bc072.source.aa,3970
bc074.source.aa,3969
bc034.source.aa,3974
bc076.source.aa,3972
bc075.source.aa,3968
bc079.source.aa,3966
bc069.source.aa,3987
bc070.source.aa,3973
bc044.source.aa,3971
bc071.source.aa,3971
bc078.source.aa,3976
bc080.source.aa,3971
bc077.source.aa,3972
bc021.source.aa,3976
bc029.source.aa,3969
bc025.source.aa,3975
bc042.source.aa,3972
bc037.source.aa,3976
bc027.source.aa,3973
bc028.source.aa,3969
bc038.source.aa,3969
bc024.source.aa,3978
bc046.source.aa,3971
bc031.source.aa,3978
bc039.source.aa,3976
bc040.source.aa,3971
bc036.source.aa,3968
bc033.source.aa,3973
bc023.source.aa,3974
bc068.source.aa,3970
bc026.source.aa,3974
bc096.source.aa,3972
bc088.source.aa,3968
bc085.source.aa,3969
bc041.source.aa,3974
bc081.source.aa,3969
bc087.source.aa,3971
bc020.source.aa,3976
bc035.source.aa,3969
bc045.source.aa,3969
bc093.source.aa,3970
bc091.source.aa,3973
bc089.source.aa,3969
bc083.source.aa,3971
bc126.source.aa,2828
bc127.source.aa,2827
bc128.source.aa,2844
bc097.source.aa,3970
bc082.source.aa,3967
bc095.source.aa,3974
bc090.source.aa,3970
bc084.source.aa,3969
bc098.source.aa,3972
bc094.source.aa,3972
bc104.source.aa,3973
bc086.source.aa,3967
bc092.source.aa,3971
bc118.source.aa,4103
bc119.source.aa,4101
bc136.source.aa,2818
bc129.source.aa,2826
bc137.source.aa,2827
bc132.source.aa,2828
bc139.source.aa,2836
bc131.source.aa,2821
bc138.source.aa,2833
bc140.source.aa,2825
bc133.source.aa,2853
bc134.source.aa,2865
bc110.source.aa,3969
bc109.source.aa,3971
bc114.source.aa,4084
bc113.source.aa,4089
bc111.source.aa,4097
bc145.source.aa,2824
bc150.source.aa,2821
bc146.source.aa,2825
bc152.source.aa,2821
bc155.source.aa,2833
bc147.source.aa,2812
bc154.source.aa,2827
bc141.source.aa,2827
bc148.source.aa,2835
bc156.source.aa,2823
bc149.source.aa,2842
bc142.source.aa,2832
bc151.source.aa,2827
bc144.source.aa,2839
bc112.source.aa,4098
bc167.source.aa,2608
bc158.source.aa,2824
bc159.source.aa,2827
mc009.source.aa,3463
mc012.source.aa,3466
mc005.source.aa,3465
mc003.source.aa,3463
mc011.source.aa,3467
mc001.source.aa,3472
mc002.source.aa,3465
mc004.source.aa,3463
mc013.source.aa,3470
mc008.source.aa,3469
mc010.source.aa,3464
bc107.source.aa,3974
bc160.source.aa,2821
mc016.source.aa,3464
mc024.source.aa,3465
mc021.source.aa,3465
mc023.source.aa,3463
mc025.source.aa,3463
mc022.source.aa,3464
mc014.source.aa,3464
mc020.source.aa,3463
mc015.source.aa,3464
mc018.source.aa,3466
mc019.source.aa,3464
mc007.source.aa,3479
bc102.source.aa,3971
bc120.source.aa,4090
mc030.source.aa,3460
mc017.source.aa,3464
mc039.source.aa,3463
mc046.source.aa,3464
mc034.source.aa,3464
mc029.source.aa,3464
mc026.source.aa,3466
mc043.source.aa,3468
mc042.source.aa,3463
mc041.source.aa,3464
mc037.source.aa,3468
mc035.source.aa,3463
mc027.source.aa,3464
mc033.source.aa,3461
mc040.source.aa,3470
mc051.source.aa,3464
mc031.source.aa,3462
mc058.source.aa,3464
mc048.source.aa,3463
mc047.source.aa,3462
mc053.source.aa,3471
mc060.source.aa,3464
mc052.source.aa,3466
mc055.source.aa,3461
mc054.source.aa,3465
mc063.source.aa,3463
mc028.source.aa,3463
mc061.source.aa,3466
mc049.source.aa,3464
mc062.source.aa,3465
mc069.source.aa,3463
mc084.source.aa,3463
mc078.source.aa,3467
mc072.source.aa,3463
mc082.source.aa,3464
mc076.source.aa,3463
mc083.source.aa,3462
mc079.source.aa,3467
mc071.source.aa,3463
mc074.source.aa,3468
mc077.source.aa,3462
mc073.source.aa,3462
mc064.source.aa,3467
mc070.source.aa,3467
mc075.source.aa,3469
mc085.source.aa,3462
mc091.source.aa,3462
mc067.source.aa,3462
mc088.source.aa,3464
mc094.source.aa,3468
mc087.source.aa,3461
mc096.source.aa,3461
mc089.source.aa,3464
mc097.source.aa,3464
mc081.source.aa,3465
mc099.source.aa,3468
mc095.source.aa,3463
mc090.source.aa,3463
mc086.source.aa,3465
mc066.source.aa,3475
bc165.source.aa,2575
mc114.source.aa,3463
mc107.source.aa,3464
mc109.source.aa,3465
mc093.source.aa,3466
mc108.source.aa,3462
mc100.source.aa,3463
mc106.source.aa,3461
mc111.source.aa,3465
mc103.source.aa,3461
mc110.source.aa,3462
mc113.source.aa,3462
mc101.source.aa,3463
mc102.source.aa,3463
mc105.source.aa,3484
mc119.source.aa,3465
mc137.source.aa,3462
mc131.source.aa,3464
mc133.source.aa,3463
mc123.source.aa,3463
mc128.source.aa,3462
mc120.source.aa,3461
mc127.source.aa,3462
mc104.source.aa,3466
mc124.source.aa,3464
mc116.source.aa,3462
mc125.source.aa,3465
mc118.source.aa,3463
mc122.source.aa,3470
mc121.source.aa,3473
mc143.source.aa,3463
mc145.source.aa,3464
mc126.source.aa,3461
mc151.source.aa,3462
mc152.source.aa,3462
mc146.source.aa,3463
mc155.source.aa,3466
mc138.source.aa,3463
mc132.source.aa,3464
mc149.source.aa,3461
mc147.source.aa,3463
mc148.source.aa,3467
mc156.source.aa,3470
mc141.source.aa,3462
mc153.source.aa,3464
mc158.source.aa,3463
mc168.source.aa,3460
mc178.source.aa,3464
mc163.source.aa,3464
mc166.source.aa,3463
mc165.source.aa,3464
mc167.source.aa,3463
mc160.source.aa,3465
mc154.source.aa,3462
mc164.source.aa,3470
mc159.source.aa,3463
mc171.source.aa,3463
mc177.source.aa,3468
mc179.source.aa,3474
mc139.source.aa,3464
mc196.source.aa,3461
mc201.source.aa,3467
mc187.source.aa,3465
mc192.source.aa,3463
mc173.source.aa,3466
mc181.source.aa,3474
mc193.source.aa,3473
mc186.source.aa,3467
mc184.source.aa,3468
mc169.source.aa,3464
mc172.source.aa,3460
mc189.source.aa,3463
mc176.source.aa,3471
mc195.source.aa,3470
